('error', -0.03963752140825336)
('output', 0.32980434528737124)
('error', -0.03964430487180145)
('output', 0.3292433534000143)
('error', -0.03971944636452341)
('output', 0.3353245056732108)
('error', -0.039976410363517546)
('output', 0.34226065805699973)
('error', -0.04158726640790856)
('output', 0.35222091991379223)
('error', -0.042299620873982376)
('output', 0.3697060086501395)
('error', -0.04365400156573354)
('output', 0.3730645968524937)
('error', -0.04455026944746451)
('output', 0.38604740791402015)
('error', -0.045848256358838595)
('output', 0.40994115721653535)
('error', -0.04644002625507393)
('output', 0.406037986963973)
('error', -0.04877967415105585)
('output', 0.4259534707347109)
('error', -0.05134819558365404)
('output', 0.4481129171928775)
('error', -0.05277440990350126)
('output', 0.454705985312283)
('error', -0.054222305657872304)
('output', 0.4620650353674366)
('error', -0.05496165163146213)
('output', 0.49594904344895807)
('error', -0.0557643967158504)
('output', 0.49483402269596066)
('error', -0.05561077990020752)
('output', 0.4911569325945301)
('error', -0.05578843688892322)
('output', 0.3078319611694993)
('error', -0.05538437138109463)
('output', 0.3338952245043568)
('error', -0.05490764798363509)
('output', 0.34005820636025075)
('error', -0.05472592029850201)
('output', 0.3498568330639533)
('error', -0.05366407622836223)
('output', 0.35269597056737667)
('error', -0.05335719900777855)
('output', 0.3412645660264608)
('error', -0.05313763162897608)
('output', 0.36285637469672394)
('error', -0.053216473691163314)
('output', 0.3683863682922446)
('error', -0.053420870974659335)
('output', 0.3701216920147029)
('error', -0.05387566030506431)
('output', 0.38047547784896407)
('error', -0.05394116442808044)
('output', 0.38356386747151483)
('error', -0.053620384406871086)
('output', 0.3893434564787219)
('error', -0.05391957412383667)
('output', 0.4096463073727873)
('error', -0.054134588599000125)
('output', 0.4020058110854282)
('error', -0.05415376512027481)
('output', 0.41228003964317617)
('error', -0.055037302167438566)
('output', 0.415659654625936)
('error', -0.05583358844432395)
('output', 0.42757052443639243)
('error', -0.055906533054224675)
('output', 0.4505713370065735)
('error', -0.05587362590078106)
('output', 0.4503889822067968)
('error', -0.055560777307716365)
('output', 0.44179984675462014)
('error', -0.05544015281717923)
('output', 0.45027834063632877)
('error', -0.05534204742923648)
('output', 0.4530130779847267)
('error', -0.055447290958351374)
('output', 0.46010611781199684)
('error', -0.05549578388952632)
('output', 0.47181446114690406)
('error', -0.055954649139781855)
('output', 0.47295175129191225)
('error', -0.05571900318867816)
('output', 0.48437801027132454)
('error', -0.05610704347979738)
('output', 0.4906625402070176)
('error', -0.05560438240181136)
('output', 0.49506389057709155)
('error', -0.05572780895024351)
('output', 0.31127532360173105)
('error', -0.05608944246951891)
('output', 0.3402366745216669)
('error', -0.055924852522248644)
('output', 0.34937322615874433)
('error', -0.05611019711111639)
('output', 0.35936457046114356)
('error', -0.055809679093031236)
('output', 0.3576587072717904)
('error', -0.05549737810041814)
('output', 0.3733010386476676)
('error', -0.055307806415389016)
('output', 0.38308542847735116)
('error', -0.05555247068035333)
('output', 0.3946242191149194)
('error', -0.054770095290846754)
('output', 0.39273793033904525)
('error', -0.05495095273546927)
('output', 0.4093763204225781)
('error', -0.05430342076555474)
('output', 0.39800088484135)
('error', -0.053258006369382924)
('output', 0.3993359257794389)
('error', -0.053685614811749)
('output', 0.4106069485575019)
('error', -0.054378199552088405)
('output', 0.4251426028876514)
('error', -0.05519108551939199)
('output', 0.4327574719281647)
('error', -0.055822925450620516)
('output', 0.4437879383059641)
('error', -0.05703693416514824)
('output', 0.46995573378708033)
('error', -0.05749588379076307)
('output', 0.4682852056890807)
('error', -0.057809447062238256)
('output', 0.47966096053314244)
('error', -0.057364995870007415)
('output', 0.47805264872098585)
('error', -0.05641337548663636)
('output', 0.47258320052787894)
('error', -0.056026163891438795)
('output', 0.4786848003551326)
('error', -0.05583179325353734)
('output', 0.48737347653495067)
('error', -0.05585923385024906)
('output', 0.5)
('error', -0.05507695476998157)
('output', 0.3086830761555195)
('error', -0.054474100642014356)
('output', 0.3309100761522868)
('error', -0.054195079661874965)
('output', 0.3474725418438698)
('error', -0.05423099486349789)
('output', 0.34392967819385545)
('error', -0.054534700390902455)
('output', 0.3571301491677339)
('error', -0.0547731302608109)
('output', 0.35781695222516496)
('error', -0.055535934324492074)
('output', 0.39052893720422055)
('error', -0.056211451711283784)
('output', 0.39089166066526293)
('error', -0.05681488240501243)
('output', 0.39703110098957495)
('error', -0.057430846984290115)
('output', 0.4115005743413228)
('error', -0.057408145970453656)
('output', 0.41128966397439326)
('error', -0.05805105349436195)
('output', 0.4277865377150746)
('error', -0.05859160057665043)
('output', 0.4411784191125162)
('error', -0.05905412131958346)
('output', 0.4459416556400311)
('error', -0.05991229764353995)
('output', 0.46551493418356515)
('error', -0.06009712602008113)
('output', 0.4760729480748176)
('error', -0.060250419025668335)
('output', 0.4722652029991602)
('error', -0.06033309590151099)
('output', 0.47713635299601564)
('error', -0.06031675349973745)
('output', 0.48204969815921783)
('error', -0.06054107374237102)
('output', 0.4893503191929547)
('error', -0.06055976048520917)
('output', 0.5)
('error', -0.06057009835354352)
('output', 0.5)
('error', -0.06057554992857471)
('output', 0.5)
('error', -0.06018836126070204)
('output', 0.5)
('error', -0.06022304941436389)
('output', 0.5)
('error', -0.06036916761923135)
('output', 0.322203923611097)
('error', -0.06075998423178364)
('output', 0.3564472477113316)
('error', -0.060928726286351924)
('output', 0.3596641567685388)
('error', -0.06018938188340658)
('output', 0.3736111830157647)
('error', -0.06062940182473525)
('output', 0.38199579620992097)
('error', -0.06085500619165567)
('output', 0.38214183694630977)
('error', -0.060489757665335334)
('output', 0.386768106384741)
('error', -0.06049717509245078)
('output', 0.40708943324397007)
('error', -0.0601332955354602)
('output', 0.4238670309921465)
('error', -0.07690852856037243)
('output', 0.5)
('error', -0.07525368968020008)
('output', 0.5)
('error', -0.0736427756837706)
('output', 0.5)
('error', -0.07327515535671453)
('output', 0.5)
('error', -0.0714924859573956)
('output', 0.48108484796515305)
('error', -0.07262863685965307)
('output', 0.5)
('error', -0.07251817681872949)
('output', 0.5)
('error', -0.07251371124992165)
('output', 0.5)
('error', -0.07170951361545949)
('output', 0.5)
('error', -0.07053037743596553)
('output', 0.5)
('error', -0.06867388155160176)
('output', 0.5)
('error', -0.06711566136646373)
('output', 0.5)
('error', -0.06548340214362851)
('output', 0.5)
('error', -0.06421611943103722)
('output', 0.5)
('error', -0.06324511690628382)
('output', 0.5)
('error', -0.06271904983959382)
('output', 0.5)
('error', -0.062251469020202385)
('output', 0.5)
('error', -0.06199618297175494)
('output', 0.5)
('error', -0.06159200683890243)
('output', 0.5)
('error', -0.06209109185320433)
('output', 0.5)
('error', -0.06220423645164991)
('output', 0.5)
('error', -0.062278089215966004)
('output', 0.5)
('error', -0.06278053282902825)
('output', 0.5)
('error', -0.06311523520950571)
('output', 0.5)
('error', -0.0639687443398415)
('output', 0.5)
('error', -0.06316174274126184)
('output', 0.5)
('error', -0.06308532172275824)
('output', 0.5)
('error', -0.06288891833284958)
('output', 0.5)
('error', -0.06241766595631994)
('output', 0.43266346661234967)
('error', -0.06257857765247504)
('output', 0.4718173723314969)
('error', -0.06269675958366455)
('output', 0.46988964481592443)
('error', -0.06315886458525281)
('output', 0.4846424518350526)
('error', -0.06305907338811462)
('output', 0.49478911919280144)
('error', -0.06328018675143553)
('output', 0.49924283527397617)
('error', -0.06379495883433142)
('output', 0.5)
('error', -0.0641447462426482)
('output', 0.5)
('error', -0.06474269473284555)
('output', 0.5)
('error', -0.0655554009231365)
('output', 0.5)
('error', -0.06683642879337684)
('output', 0.5)
('error', -0.06726708335330561)
('output', 0.5)
('error', -0.0680769293109077)
('output', 0.5)
('error', -0.06780039023835088)
('output', 0.5)
('error', -0.06796778275345848)
('output', 0.5)
('error', -0.06811258094761324)
('output', 0.5)
('error', -0.06858871740311392)
('output', 0.5)
('error', -0.06909892552777541)
('output', 0.5)
('error', -0.0695413981484332)
('output', 0.5)
('error', -0.0694368883570508)
('output', 0.5)
('error', -0.06902655458009836)
('output', 0.5)
('error', -0.0687411824423353)
('output', 0.5)
('error', -0.06861410278013538)
('output', 0.5)
('error', -0.06818002083608413)
('output', 0.5)
('error', -0.06772845866730684)
('output', 0.5)
('error', -0.06749844935580752)
('output', 0.5)
('error', -0.06680174204064793)
('output', 0.5)
('error', -0.06699072166243479)
('output', 0.45846944237258025)
('error', -0.06720682552563438)
('output', 0.5)
('error', -0.06740637222843748)
('output', 0.5)
('error', -0.0682977609657985)
('output', 0.5)
('error', -0.06930142826742089)
('output', 0.5)
('error', -0.06971135501806064)
('output', 0.5)
('error', -0.0701580809273259)
('output', 0.5)
('error', -0.07090267229647945)
('output', 0.5)
('error', -0.07142264351927637)
('output', 0.5)
('error', -0.07186624164421566)
('output', 0.5)
('error', -0.0721741434519809)
('output', 0.5)
('error', -0.07219930027321617)
('output', 0.5)
('error', -0.07279945564544646)
('output', 0.5)
('error', -0.07309391679072613)
('output', 0.5)
('error', -0.07345091276778963)
('output', 0.5)
('error', -0.07366287636004061)
('output', 0.5)
('error', -0.07310288448836966)
('output', 0.5)
('error', -0.07298158915667625)
('output', 0.5)
('error', -0.07261218913915612)
('output', 0.5)
('error', -0.07192284706893745)
('output', 0.5)
('error', -0.0718379861093659)
('output', 0.5)
('error', -0.07131455622345989)
('output', 0.5)
('error', -0.07196240341923459)
('output', 0.5)
('error', -0.07242218725943181)
('output', 0.5)
('error', -0.0750887322104503)
('output', 0.484899501503011)
('error', -0.07520032236763895)
('output', 0.5)
('error', -0.07511800972189868)
('output', 0.5)
('error', -0.07511470166285845)
('output', 0.5)
('error', -0.07552482016068474)
('output', 0.5)
('error', -0.07599606675414446)
('output', 0.5)
('error', -0.07539417065403387)
('output', 0.5)
('error', -0.07548961780110823)
('output', 0.5)
('error', -0.07504046134842213)
('output', 0.5)
('error', -0.07533475794493094)
('output', 0.5)
('error', -0.07521541248377654)
('output', 0.5)
('error', -0.07522412345452223)
('output', 0.5)
('error', -0.07517683540781682)
('output', 0.5)
('error', -0.07550362223644518)
('output', 0.5)
('error', -0.07600748642620288)
('output', 0.5)
('error', -0.07634298098874137)
('output', 0.5)
('error', -0.0761123677580113)
('output', 0.5)
('error', -0.07667258796275567)
('output', 0.5)
('error', -0.0767302659264893)
('output', 0.5)
('error', -0.07694190339472817)
('output', 0.5)
('error', -0.07683782767503897)
('output', 0.5)
('error', -0.07679390778317158)
('output', 0.5)
('error', -0.07616676385085722)
('output', 0.5)
('error', -0.07646850586263171)
('output', 0.5)
('error', -0.0763712945205105)
('output', 0.5)
('error', -0.07627571299598274)
('output', 0.5)
('error', -0.07635097278827974)
('output', 0.4992835464579525)
('error', -0.0755585629629413)
('output', 0.5)
('error', -0.07560000122777653)
('output', 0.5)
('error', -0.0758514947352741)
('output', 0.5)
('error', -0.07585004699143455)
('output', 0.5)
('error', -0.07579082079692712)
('output', 0.5)
('error', -0.07570158414125683)
('output', 0.5)
('error', -0.07679415555056855)
('output', 0.5)
('error', -0.07663067593293138)
('output', 0.5)
('error', -0.07709773647115753)
('output', 0.5)
